Row Number,PlayerXPosition,PlayerYPosition,GoalXPosition,GoalYPosition,DesiredMoveXPosition,DesiredMoveYPosition
2394,-1,-1,-14,4,-1,1
2395,9,6,-14,4,-1,-1
2396,-9,1,-14,4,-1,1
2397,15,2,-14,4,-1,1
2398,-12,4,-14,4,-1,0
2399,10,7,-14,4,-1,-1
2400,17,-5,-14,4,-1,1
2401,5,-1,-11,-8,-1,-1
2402,-2,6,-11,-8,-1,-1
2403,-18,-5,-11,-8,1,-1
2404,-9,5,-11,-8,-1,-1
2405,-4,-1,-11,-8,-1,-1
2406,2,-5,-11,-8,-1,-1
2407,-4,-2,-11,-8,-1,-1
2408,-8,2,-11,-8,-1,-1
2409,0,3,-11,-8,-1,-1
2410,-16,5,-11,-8,1,-1
2411,2,-8,-11,-8,-1,0
2412,-13,4,-11,-8,1,-1
2413,10,-5,-11,-8,-1,-1
2414,9,2,-11,-8,-1,-1
2415,-8,0,-11,-8,-1,-1
2416,12,7,-11,-8,-1,-1
2417,-15,-3,-11,-8,1,-1
2418,18,-8,-11,-8,-1,0
2419,-18,-8,-11,-8,1,0
2420,-5,6,-11,-8,-1,-1
2421,10,8,-11,-8,-1,-1
2422,-11,2,-11,-8,0,-1
2423,-9,-1,-11,-8,-1,-1
2424,17,8,-11,-8,-1,-1
2425,18,4,-11,-8,-1,-1
2426,0,5,-11,-8,-1,-1
2427,-13,0,-11,-8,1,-1
2428,2,0,-11,-8,-1,-1
2429,11,1,-11,-8,-1,-1
2430,4,-4,-11,-8,-1,-1
2431,2,-6,7,3,1,1
2432,-2,-6,7,3,1,1
2433,-2,-3,7,3,1,1
2434,3,-1,7,3,1,1
2435,11,2,7,3,-1,1
2436,18,8,7,3,-1,-1
2437,3,4,7,3,1,-1
2438,-18,5,7,3,1,-1
2439,-5,8,7,3,1,-1
2440,14,-6,7,3,-1,1
2441,-14,-8,7,3,1,1
2442,18,-2,7,3,-1,1
2443,-12,-8,7,3,1,1
2444,-11,6,7,3,1,-1
2445,-11,-3,7,3,1,1
2446,-8,1,7,3,1,1
2447,13,-1,7,3,-1,1
2448,-18,7,7,3,1,-1
2449,13,3,7,3,-1,0
2450,-8,-5,7,3,1,1
2451,1,-7,7,3,1,1
2452,4,-5,7,3,1,1
2453,-6,6,7,3,1,-1
2454,2,-4,7,3,1,1
2455,-17,6,7,3,1,-1
2456,-15,4,7,3,1,-1
2457,-9,-2,7,3,1,1
2458,3,0,7,3,1,1
2459,1,6,7,3,1,-1
2460,6,-3,7,3,1,1
2461,4,1,-7,5,-1,1
2462,4,0,-7,5,-1,1
2463,13,8,-7,5,-1,-1
2464,-4,5,-7,5,-1,0
2465,13,-8,-7,5,-1,1
2466,-11,-5,-7,5,1,1
2467,1,-4,-7,5,-1,1
2468,11,-3,-7,5,-1,1
2469,-18,2,-7,5,1,1
2470,-7,-7,-7,5,0,1
2471,4,-8,-7,5,-1,1
2472,13,7,-7,5,-1,-1
2473,7,1,-7,5,-1,1
2474,1,0,-7,5,-1,1
2475,-11,-4,-7,5,1,1
2476,12,3,-7,5,-1,1
2477,-14,1,-7,5,1,1
2478,-2,-8,-7,5,-1,1
2479,8,-3,-7,5,-1,1
2480,-9,-3,-7,5,1,1
2481,11,-7,-7,5,-1,1
2482,7,0,-7,5,-1,1
2483,6,2,-7,5,-1,1
2484,13,0,-7,5,-1,1
2485,6,-1,-7,5,-1,1
2486,-12,-1,-7,5,1,1
2487,18,-4,-7,5,-1,1
2488,12,-3,-7,5,-1,1
2489,11,6,-7,5,-1,-1
2490,-8,2,-7,5,1,1
2491,-10,-3,-14,-2,-1,1
2492,-10,3,-14,-2,-1,-1
2493,-4,-8,-14,-2,-1,1
2494,-10,-5,-14,-2,-1,1
2495,-10,-6,-14,-2,-1,1
2496,12,0,-14,-2,-1,-1
2497,12,-5,-14,-2,-1,1
2498,10,-1,-14,-2,-1,-1
2499,-1,2,-14,-2,-1,-1
2500,5,-8,-14,-2,-1,1
2501,6,-2,-14,-2,-1,0
2502,-18,7,-14,-2,1,-1
2503,0,-3,-14,-2,-1,1
2504,-13,1,-14,-2,-1,-1
2505,8,4,-14,-2,-1,-1
2506,2,-7,-14,-2,-1,1
2507,-11,4,-14,-2,-1,-1
2508,-5,3,-14,-2,-1,-1
2509,7,6,-14,-2,-1,-1
2510,-4,5,-14,-2,-1,-1
2511,8,-4,-14,-2,-1,1
2512,-3,4,-14,-2,-1,-1
2513,-4,-1,-14,-2,-1,-1
2514,16,-6,-14,-2,-1,1
2515,8,4,-14,-2,-1,-1
2516,6,-1,-14,-2,-1,-1
2517,-11,0,-14,-2,-1,-1
2518,17,5,-14,-2,-1,-1
2519,-1,1,-14,-2,-1,-1
2520,7,-3,-14,-2,-1,1
2521,-14,1,5,0,1,-1
2522,12,-1,5,0,-1,1
2523,18,-1,5,0,-1,1
2524,-1,-2,5,0,1,1
2525,-14,-2,5,0,1,1
2526,-3,-6,5,0,1,1
2527,-10,5,5,0,1,-1
2528,-7,3,5,0,1,-1
2529,-14,7,5,0,1,-1
2530,-10,-8,5,0,1,1
2531,-12,1,5,0,1,-1
2532,0,-7,5,0,1,1
2533,-10,5,5,0,1,-1
2534,17,3,5,0,-1,-1
2535,-5,-8,5,0,1,1
2536,3,4,5,0,1,-1
2537,14,4,5,0,-1,-1
2538,-10,-5,5,0,1,1
2539,-1,-1,5,0,1,1
2540,-2,5,5,0,1,-1
2541,-6,0,5,0,1,0
2542,3,4,5,0,1,-1
2543,-2,2,5,0,1,-1
2544,2,-6,5,0,1,1
2545,12,1,5,0,-1,-1
2546,-15,4,5,0,1,-1
2547,-14,-7,5,0,1,1
2548,-18,-7,5,0,1,1
2549,3,-5,5,0,1,1
2550,13,1,5,0,-1,-1
2551,7,6,18,-8,1,-1
2552,-11,5,18,-8,1,-1
2553,-6,1,18,-8,1,-1
2554,17,-5,18,-8,1,-1
2555,-1,0,18,-8,1,-1
2556,-15,-3,18,-8,1,-1
2557,12,5,18,-8,1,-1
2558,-1,3,18,-8,1,-1
2559,-7,8,18,-8,1,-1
2560,2,-5,18,-8,1,-1
2561,-17,2,18,-8,1,-1
2562,18,-2,18,-8,0,-1
2563,-8,-8,18,-8,1,0
2564,13,0,18,-8,1,-1
2565,-14,3,18,-8,1,-1
2566,18,5,18,-8,0,-1
2567,14,-3,18,-8,1,-1
2568,5,-3,18,-8,1,-1
2569,16,-5,18,-8,1,-1
2570,-16,4,18,-8,1,-1
2571,-14,8,18,-8,1,-1
2572,-3,8,18,-8,1,-1
2573,-3,3,18,-8,1,-1
2574,-9,-4,18,-8,1,-1
2575,5,8,18,-8,1,-1
2576,12,2,18,-8,1,-1
2577,0,-2,18,-8,1,-1
2578,18,-3,18,-8,0,-1
2579,-12,4,18,-8,1,-1
2580,0,2,18,-8,1,-1
2581,-16,4,10,5,1,1
2582,1,-5,10,5,1,1
2583,-13,-4,10,5,1,1
2584,-15,7,10,5,1,-1
2585,-17,-2,10,5,1,1
2586,-17,-3,10,5,1,1
2587,-11,-4,10,5,1,1
2588,14,-4,10,5,-1,1
2589,16,-5,10,5,-1,1
2590,3,3,10,5,1,1
2591,1,1,10,5,1,1
2592,17,-3,10,5,-1,1
2593,-3,-5,10,5,1,1
2594,3,-2,10,5,1,1
2595,-3,2,10,5,1,1
2596,-15,-5,10,5,1,1
2597,14,-1,10,5,-1,1
2598,2,3,10,5,1,1
2599,13,6,10,5,-1,-1
2600,18,1,10,5,-1,1
2601,13,-6,10,5,-1,1
2602,0,-8,10,5,1,1
2603,-17,-8,10,5,1,1
2604,-1,8,10,5,1,-1
2605,0,7,10,5,1,-1
2606,-13,7,10,5,1,-1
2607,0,5,10,5,1,0
2608,-10,-1,10,5,1,1
2609,7,1,10,5,1,1
2610,-17,4,10,5,1,1
2611,-11,-6,17,0,1,1
2612,6,-8,17,0,1,1
2613,5,7,17,0,1,-1
2614,-1,7,17,0,1,-1
2615,-17,2,17,0,1,-1
2616,0,-6,17,0,1,1
2617,-9,-3,17,0,1,1
2618,-4,-6,17,0,1,1
2619,13,3,17,0,1,-1
2620,16,4,17,0,1,-1
2621,17,-5,17,0,0,1
2622,-1,-4,17,0,1,1
2623,0,7,17,0,1,-1
2624,-9,3,17,0,1,-1
2625,3,4,17,0,1,-1
2626,5,-7,17,0,1,1
2627,-1,-2,17,0,1,1
2628,-17,-4,17,0,1,1
2629,4,5,17,0,1,-1
2630,-5,8,17,0,1,-1
2631,17,-8,17,0,0,1
2632,-3,-6,17,0,1,1
2633,-2,-4,17,0,1,1
2634,-18,8,17,0,1,-1
2635,-2,-4,17,0,1,1
2636,0,-1,17,0,1,1
2637,15,5,17,0,1,-1
2638,-1,-4,17,0,1,1
2639,7,6,17,0,1,-1
2640,-7,5,17,0,1,-1
2641,4,4,4,-6,0,-1
2642,-8,-5,4,-6,1,-1
2643,2,4,4,-6,1,-1
2644,5,8,4,-6,-1,-1
2645,18,-5,4,-6,-1,-1
2646,15,-1,4,-6,-1,-1
2647,7,7,4,-6,-1,-1
2648,13,-4,4,-6,-1,-1
2649,8,8,4,-6,-1,-1
2650,6,-1,4,-6,-1,-1
2651,-1,7,4,-6,1,-1
2652,2,-3,4,-6,1,-1
2653,-2,6,4,-6,1,-1
2654,-5,-3,4,-6,1,-1
2655,-5,-5,4,-6,1,-1
2656,15,-8,4,-6,-1,1
2657,-3,-5,4,-6,1,-1
2658,-14,-8,4,-6,1,1
2659,-9,-8,4,-6,1,1
2660,-8,-1,4,-6,1,-1
2661,0,8,4,-6,1,-1
2662,-8,-3,4,-6,1,-1
2663,17,-1,4,-6,-1,-1
2664,-13,-1,4,-6,1,-1
2665,-18,-6,4,-6,1,0
2666,-2,8,4,-6,1,-1
2667,-11,-2,4,-6,1,-1
2668,-14,2,4,-6,1,-1
2669,-1,8,4,-6,1,-1
2670,0,-7,4,-6,1,1
2671,3,6,1,2,-1,-1
2672,5,-3,1,2,-1,1
2673,-7,6,1,2,1,-1
2674,-9,-4,1,2,1,1
2675,14,6,1,2,-1,-1
2676,10,-1,1,2,-1,1
2677,14,-7,1,2,-1,1
2678,-10,-2,1,2,1,1
2679,8,-3,1,2,-1,1
2680,-12,8,1,2,1,-1
2681,-17,-4,1,2,1,1
2682,-8,8,1,2,1,-1
2683,18,-3,1,2,-1,1
2684,10,-2,1,2,-1,1
2685,8,1,1,2,-1,1
2686,-15,-7,1,2,1,1
2687,-9,-1,1,2,1,1
2688,-11,-3,1,2,1,1
2689,-18,-3,1,2,1,1
2690,5,4,1,2,-1,-1
2691,12,-7,1,2,-1,1
2692,-2,-8,1,2,1,1
2693,-18,0,1,2,1,1
2694,-13,-7,1,2,1,1
2695,1,-4,1,2,0,1
2696,6,-3,1,2,-1,1
2697,15,5,1,2,-1,-1
2698,-14,-7,1,2,1,1
2699,-3,7,1,2,1,-1
2700,7,8,1,2,-1,-1
2701,16,-3,14,4,-1,1
2702,4,-7,14,4,1,1
2703,13,-2,14,4,1,1
2704,-8,6,14,4,1,-1
2705,-6,-3,14,4,1,1
2706,12,7,14,4,1,-1
2707,1,-7,14,4,1,1
2708,-14,5,14,4,1,-1
2709,-9,1,14,4,1,1
2710,8,7,14,4,1,-1
2711,10,8,14,4,1,-1
2712,-7,-7,14,4,1,1
2713,4,-3,14,4,1,1
2714,-15,-2,14,4,1,1
2715,3,3,14,4,1,1
2716,-8,8,14,4,1,-1
2717,17,8,14,4,-1,-1
2718,4,-2,14,4,1,1
2719,1,6,14,4,1,-1
2720,-6,-4,14,4,1,1
2721,7,-3,14,4,1,1
2722,-8,-3,14,4,1,1
2723,-15,8,14,4,1,-1
2724,1,-3,14,4,1,1
2725,-10,-3,14,4,1,1
2726,-3,-7,14,4,1,1
2727,1,0,14,4,1,1
2728,11,-8,14,4,1,1
2729,-2,-8,14,4,1,1
2730,7,5,14,4,1,-1
2731,15,8,9,1,-1,-1
2732,-6,-8,9,1,1,1
2733,-4,-1,9,1,1,1
2734,0,-3,9,1,1,1
2735,13,-5,9,1,-1,1
2736,1,0,9,1,1,1
2737,-7,1,9,1,1,0
2738,-2,-4,9,1,1,1
2739,10,4,9,1,-1,-1
2740,14,7,9,1,-1,-1
2741,11,5,9,1,-1,-1
2742,5,-2,9,1,1,1
2743,-11,-4,9,1,1,1
2744,-2,7,9,1,1,-1
2745,9,-5,9,1,0,1
2746,-14,6,9,1,1,-1
2747,-9,1,9,1,1,0
2748,-15,7,9,1,1,-1
2749,4,-7,9,1,1,1
2750,-17,7,9,1,1,-1
2751,8,-7,9,1,1,1
2752,-15,7,9,1,1,-1
2753,18,3,9,1,-1,-1
2754,-18,6,9,1,1,-1
2755,1,8,9,1,1,-1
2756,-1,7,9,1,1,-1
2757,-4,-1,9,1,1,1
2758,-15,-1,9,1,1,1
2759,-8,-2,9,1,1,1
2760,-18,4,9,1,1,-1
2761,-5,-4,-4,0,1,1
2762,-1,-3,-4,0,-1,1
2763,14,2,-4,0,-1,-1
2764,10,-6,-4,0,-1,1
2765,-9,1,-4,0,1,-1
2766,-2,-5,-4,0,-1,1
2767,18,-6,-4,0,-1,1
2768,-3,7,-4,0,-1,-1
2769,3,-7,-4,0,-1,1
2770,12,-4,-4,0,-1,1
2771,-16,-6,-4,0,1,1
2772,13,-8,-4,0,-1,1
2773,-18,-7,-4,0,1,1
2774,-5,8,-4,0,1,-1
2775,-9,-1,-4,0,1,1
2776,7,-2,-4,0,-1,1
2777,7,-4,-4,0,-1,1
2778,4,-3,-4,0,-1,1
2779,17,-4,-4,0,-1,1
2780,-17,7,-4,0,1,-1
2781,7,2,-4,0,-1,-1
2782,15,-8,-4,0,-1,1
2783,-1,-2,-4,0,-1,1
2784,-1,0,-4,0,-1,0
2785,12,5,-4,0,-1,-1
2786,11,0,-4,0,-1,0
2787,8,-8,-4,0,-1,1
2788,1,8,-4,0,-1,-1
2789,-15,8,-4,0,1,-1
2790,0,-4,-4,0,-1,1
2791,9,-3,-8,-2,-1,1
2792,8,-7,-8,-2,-1,1
2793,-17,4,-8,-2,1,-1
2794,-5,6,-8,-2,-1,-1
2795,13,8,-8,-2,-1,-1
2796,2,8,-8,-2,-1,-1
2797,15,-5,-8,-2,-1,1
2798,-4,3,-8,-2,-1,-1
2799,-14,8,-8,-2,1,-1
2800,-14,4,-8,-2,1,-1
2801,-18,-2,-8,-2,1,0
2802,-17,8,-8,-2,1,-1
2803,-15,-2,-8,-2,1,0
2804,-11,-5,-8,-2,1,1
2805,-12,-5,-8,-2,1,1
2806,6,0,-8,-2,-1,-1
2807,10,-8,-8,-2,-1,1
2808,7,0,-8,-2,-1,-1
2809,12,4,-8,-2,-1,-1
2810,6,5,-8,-2,-1,-1
2811,-5,1,-8,-2,-1,-1
2812,-5,4,-8,-2,-1,-1
2813,6,-5,-8,-2,-1,1
2814,5,-1,-8,-2,-1,-1
2815,14,5,-8,-2,-1,-1
2816,-11,1,-8,-2,1,-1
2817,11,-3,-8,-2,-1,1
2818,-13,2,-8,-2,1,-1
2819,-17,7,-8,-2,1,-1
2820,-14,0,-8,-2,1,-1
2821,4,-7,1,-7,-1,0
2822,10,-7,1,-7,-1,0
2823,18,4,1,-7,-1,-1
2824,11,-6,1,-7,-1,-1
2825,-15,-8,1,-7,1,1
2826,13,0,1,-7,-1,-1
2827,-18,5,1,-7,1,-1
2828,16,4,1,-7,-1,-1
2829,-11,-7,1,-7,1,0
2830,2,-3,1,-7,-1,-1
2831,-13,-7,1,-7,1,0
2832,4,1,1,-7,-1,-1
2833,11,2,1,-7,-1,-1
2834,-11,-3,1,-7,1,-1
2835,7,3,1,-7,-1,-1
2836,-16,8,1,-7,1,-1
2837,18,5,1,-7,-1,-1
2838,17,3,1,-7,-1,-1
2839,17,-1,1,-7,-1,-1
2840,-4,-5,1,-7,1,-1
2841,-15,1,1,-7,1,-1
2842,17,2,1,-7,-1,-1
2843,-14,-4,1,-7,1,-1
2844,17,-5,1,-7,-1,-1
2845,-7,6,1,-7,1,-1
2846,-10,5,1,-7,1,-1
2847,-3,4,1,-7,1,-1
2848,0,-2,1,-7,1,-1
2849,9,-6,1,-7,-1,-1
2850,-1,7,1,-7,1,-1
2851,0,0,-10,-1,-1,-1
2852,-11,4,-10,-1,1,-1
2853,-7,7,-10,-1,-1,-1
2854,4,1,-10,-1,-1,-1
2855,15,7,-10,-1,-1,-1
2856,14,-2,-10,-1,-1,1
2857,-10,-5,-10,-1,0,1
2858,15,-5,-10,-1,-1,1
2859,16,-7,-10,-1,-1,1
2860,-17,-5,-10,-1,1,1
2861,-1,-2,-10,-1,-1,1
2862,-18,-8,-10,-1,1,1
2863,-10,7,-10,-1,0,-1
2864,6,0,-10,-1,-1,-1
2865,6,-7,-10,-1,-1,1
2866,-7,-8,-10,-1,-1,1
2867,-17,7,-10,-1,1,-1
2868,12,-8,-10,-1,-1,1
2869,17,-5,-10,-1,-1,1
2870,12,-2,-10,-1,-1,1
2871,15,6,-10,-1,-1,-1
2872,14,1,-10,-1,-1,-1
2873,-5,3,-10,-1,-1,-1
2874,14,5,-10,-1,-1,-1
2875,5,1,-10,-1,-1,-1
2876,-13,3,-10,-1,1,-1
2877,5,0,-10,-1,-1,-1
2878,-6,3,-10,-1,-1,-1
2879,-12,5,-10,-1,1,-1
2880,-13,-7,-10,-1,1,1
2881,-14,5,-3,-3,1,-1
2882,-18,-2,-3,-3,1,-1
2883,17,-1,-3,-3,-1,-1
2884,-2,0,-3,-3,-1,-1
2885,15,3,-3,-3,-1,-1
2886,1,-4,-3,-3,-1,1
2887,-6,-6,-3,-3,1,1
2888,6,-7,-3,-3,-1,1
2889,7,-3,-3,-3,-1,0
2890,-9,-7,-3,-3,1,1
2891,-12,-1,-3,-3,1,-1
2892,-13,-7,-3,-3,1,1
2893,8,-5,-3,-3,-1,1
2894,-15,8,-3,-3,1,-1
2895,5,5,-3,-3,-1,-1
2896,-17,1,-3,-3,1,-1
2897,-12,-2,-3,-3,1,-1
2898,18,8,-3,-3,-1,-1
2899,-7,-3,-3,-3,1,0
2900,-10,-6,-3,-3,1,1
2901,-14,7,-3,-3,1,-1
2902,-16,2,-3,-3,1,-1
2903,-15,-2,-3,-3,1,-1
2904,15,8,-3,-3,-1,-1
2905,12,4,-3,-3,-1,-1
2906,-17,-4,-3,-3,1,1
2907,13,0,-3,-3,-1,-1
2908,-14,-7,-3,-3,1,1
2909,18,0,-3,-3,-1,-1
2910,-12,-7,-3,-3,1,1
2911,-14,6,5,-4,1,-1
2912,-11,-1,5,-4,1,-1
2913,12,-3,5,-4,-1,-1
2914,-18,-8,5,-4,1,1
2915,0,3,5,-4,1,-1
2916,-8,-6,5,-4,1,1
2917,-12,-5,5,-4,1,1
2918,-16,-3,5,-4,1,-1
2919,10,0,5,-4,-1,-1
2920,-9,-4,5,-4,1,0
2921,14,-2,5,-4,-1,-1
2922,-14,5,5,-4,1,-1
2923,17,-6,5,-4,-1,1
2924,1,6,5,-4,1,-1
2925,-4,7,5,-4,1,-1
2926,-10,4,5,-4,1,-1
2927,-7,7,5,-4,1,-1
2928,18,-8,5,-4,-1,1
2929,12,7,5,-4,-1,-1
2930,5,-7,5,-4,0,1
2931,13,-4,5,-4,-1,0
2932,-3,2,5,-4,1,-1
2933,11,4,5,-4,-1,-1
2934,5,5,5,-4,0,-1
2935,-17,-7,5,-4,1,1
2936,-1,0,5,-4,1,-1
2937,-15,-5,5,-4,1,1
2938,-14,0,5,-4,1,-1
2939,-7,-1,5,-4,1,-1
2940,2,4,5,-4,1,-1
2941,-10,-2,10,8,1,1
2942,18,0,10,8,-1,1
2943,-7,1,10,8,1,1
2944,-11,4,10,8,1,1
2945,-1,2,10,8,1,1
2946,3,0,10,8,1,1
2947,6,2,10,8,1,1
2948,-2,7,10,8,1,1
2949,11,0,10,8,-1,1
2950,6,-6,10,8,1,1
2951,-18,1,10,8,1,1
2952,-6,-1,10,8,1,1
2953,-12,6,10,8,1,1
2954,10,-6,10,8,0,1
2955,4,-6,10,8,1,1
2956,4,-3,10,8,1,1
2957,-17,7,10,8,1,1
2958,10,2,10,8,0,1
2959,14,4,10,8,-1,1
2960,15,-2,10,8,-1,1
2961,-3,4,10,8,1,1
2962,1,-3,10,8,1,1
2963,14,-3,10,8,-1,1
2964,-6,2,10,8,1,1
2965,14,-5,10,8,-1,1
2966,11,-3,10,8,-1,1
2967,-7,5,10,8,1,1
2968,5,5,10,8,1,1
2969,8,-4,10,8,1,1
2970,-9,-5,10,8,1,1
2971,4,1,13,-6,1,-1
2972,-3,-5,13,-6,1,-1
2973,-10,7,13,-6,1,-1
2974,-1,-1,13,-6,1,-1
2975,1,-1,13,-6,1,-1
2976,-8,-4,13,-6,1,-1
2977,-14,-4,13,-6,1,-1
2978,13,7,13,-6,0,-1
2979,3,-5,13,-6,1,-1
2980,18,2,13,-6,-1,-1
2981,2,-7,13,-6,1,1
2982,-16,-7,13,-6,1,1
2983,-15,4,13,-6,1,-1
2984,-2,7,13,-6,1,-1
2985,5,-7,13,-6,1,1
2986,10,-8,13,-6,1,1
2987,-13,-6,13,-6,1,0
2988,-16,-2,13,-6,1,-1
2989,-16,-5,13,-6,1,-1
2990,17,7,13,-6,-1,-1
2991,-9,6,13,-6,1,-1
2992,10,7,13,-6,1,-1
2993,-9,-5,13,-6,1,-1
2994,-10,-5,13,-6,1,-1
2995,5,3,13,-6,1,-1
2996,3,-5,13,-6,1,-1
2997,9,1,13,-6,1,-1
2998,10,-5,13,-6,1,-1
2999,-3,7,13,-6,1,-1
3000,6,-5,13,-6,1,-1
3001,-5,-6,3,-8,1,-1
3002,-14,-2,3,-8,1,-1
3003,-18,-6,3,-8,1,-1
3004,-3,3,3,-8,1,-1
3005,-18,-2,3,-8,1,-1
3006,-14,-4,3,-8,1,-1
3007,-2,-8,3,-8,1,0
3008,-10,4,3,-8,1,-1
3009,16,7,3,-8,-1,-1
3010,0,-1,3,-8,1,-1
3011,9,-8,3,-8,-1,0
3012,2,4,3,-8,1,-1
3013,-2,-8,3,-8,1,0
3014,-10,-2,3,-8,1,-1
3015,-7,-1,3,-8,1,-1
3016,-18,-5,3,-8,1,-1
3017,-12,0,3,-8,1,-1
3018,17,-3,3,-8,-1,-1
3019,18,-2,3,-8,-1,-1
3020,-8,5,3,-8,1,-1
3021,-7,-7,3,-8,1,-1
3022,12,-8,3,-8,-1,0
3023,-8,-4,3,-8,1,-1
3024,8,-7,3,-8,-1,-1
3025,5,7,3,-8,-1,-1
3026,1,-6,3,-8,1,-1
3027,12,1,3,-8,-1,-1
3028,-7,-6,3,-8,1,-1
3029,-6,-7,3,-8,1,-1
3030,8,-1,3,-8,-1,-1
3031,-3,3,4,6,1,1
3032,-17,-1,4,6,1,1
3033,1,-4,4,6,1,1
3034,-13,2,4,6,1,1
3035,8,-1,4,6,-1,1
3036,7,-1,4,6,-1,1
3037,-11,1,4,6,1,1
3038,-8,-7,4,6,1,1
3039,3,-3,4,6,1,1
3040,-8,-5,4,6,1,1
3041,4,-2,4,6,0,1
3042,4,-6,4,6,0,1
3043,-5,3,4,6,1,1
3044,15,2,4,6,-1,1
3045,14,8,4,6,-1,-1
3046,-16,4,4,6,1,1
3047,-6,-1,4,6,1,1
3048,4,-1,4,6,0,1
3049,-18,7,4,6,1,-1
3050,13,5,4,6,-1,1
3051,17,-7,4,6,-1,1
3052,-18,-4,4,6,1,1
3053,-13,3,4,6,1,1
3054,16,-8,4,6,-1,1
3055,-9,-6,4,6,1,1
3056,16,-1,4,6,-1,1
3057,6,-7,4,6,-1,1
3058,-8,-6,4,6,1,1
3059,-6,2,4,6,1,1
3060,6,-8,4,6,-1,1
3061,-12,-5,-12,4,0,1
3062,2,0,-12,4,-1,1
3063,-14,-7,-12,4,1,1
3064,12,5,-12,4,-1,-1
3065,-18,-8,-12,4,1,1
3066,-7,1,-12,4,-1,1
3067,-16,-7,-12,4,1,1
3068,-17,-8,-12,4,1,1
3069,8,-2,-12,4,-1,1
3070,-17,8,-12,4,1,-1
3071,-8,-3,-12,4,-1,1
3072,-16,-7,-12,4,1,1
3073,-5,-7,-12,4,-1,1
3074,-3,3,-12,4,-1,1
3075,4,-2,-12,4,-1,1
3076,16,-3,-12,4,-1,1
3077,-6,2,-12,4,-1,1
3078,12,8,-12,4,-1,-1
3079,-8,4,-12,4,-1,0
3080,-12,-3,-12,4,0,1
3081,-4,-1,-12,4,-1,1
3082,-11,-5,-12,4,-1,1
3083,15,2,-12,4,-1,1
3084,-1,-1,-12,4,-1,1
3085,3,-2,-12,4,-1,1
3086,5,7,-12,4,-1,-1
3087,-2,2,-12,4,-1,1
3088,-7,-7,-12,4,-1,1
3089,6,4,-12,4,-1,0
3090,-13,-7,-12,4,1,1
3091,15,-1,-16,-2,-1,-1
3092,3,-2,-16,-2,-1,0
3093,-7,8,-16,-2,-1,-1
3094,18,6,-16,-2,-1,-1
3095,10,-4,-16,-2,-1,1
3096,-13,7,-16,-2,-1,-1
3097,-1,2,-16,-2,-1,-1
3098,-6,1,-16,-2,-1,-1
3099,-10,-8,-16,-2,-1,1
3100,-10,-5,-16,-2,-1,1
3101,2,-5,-16,-2,-1,1
3102,10,0,-16,-2,-1,-1
3103,-6,2,-16,-2,-1,-1
3104,18,8,-16,-2,-1,-1
3105,2,-3,-16,-2,-1,1
3106,6,5,-16,-2,-1,-1
3107,14,7,-16,-2,-1,-1
3108,5,3,-16,-2,-1,-1
3109,12,1,-16,-2,-1,-1
3110,-1,1,-16,-2,-1,-1
3111,8,-3,-16,-2,-1,1
3112,10,3,-16,-2,-1,-1
3113,-12,-6,-16,-2,-1,1
3114,-12,1,-16,-2,-1,-1
3115,15,-2,-16,-2,-1,0
3116,-2,-4,-16,-2,-1,1
3117,-4,7,-16,-2,-1,-1
3118,-11,4,-16,-2,-1,-1
3119,7,2,-16,-2,-1,-1
3120,-6,4,-16,-2,-1,-1
3121,-17,7,-12,3,1,-1
3122,-10,-2,-12,3,-1,1
3123,4,6,-12,3,-1,-1
3124,1,7,-12,3,-1,-1
3125,4,-6,-12,3,-1,1
3126,-15,-6,-12,3,1,1
3127,-18,-8,-12,3,1,1
3128,-9,3,-12,3,-1,0
3129,10,-8,-12,3,-1,1
3130,-10,-4,-12,3,-1,1
3131,12,8,-12,3,-1,-1
3132,-8,-6,-12,3,-1,1
3133,4,-8,-12,3,-1,1
3134,-1,-8,-12,3,-1,1
3135,12,2,-12,3,-1,1
3136,-8,-1,-12,3,-1,1
3137,-12,-7,-12,3,0,1
3138,-18,5,-12,3,1,-1
3139,11,-8,-12,3,-1,1
3140,1,1,-12,3,-1,1
3141,11,-7,-12,3,-1,1
3142,12,-1,-12,3,-1,1
3143,-9,-1,-12,3,-1,1
3144,-15,3,-12,3,1,0
3145,17,-4,-12,3,-1,1
3146,-18,6,-12,3,1,-1
3147,9,-8,-12,3,-1,1
3148,-3,-3,-12,3,-1,1
3149,12,-4,-12,3,-1,1
3150,17,-4,-12,3,-1,1
3151,12,-6,17,-8,1,-1
3152,5,7,17,-8,1,-1
3153,-13,4,17,-8,1,-1
3154,-2,-2,17,-8,1,-1
3155,18,1,17,-8,-1,-1
3156,4,-4,17,-8,1,-1
3157,4,5,17,-8,1,-1
3158,-9,-6,17,-8,1,-1
3159,5,8,17,-8,1,-1
3160,2,5,17,-8,1,-1
3161,11,6,17,-8,1,-1
3162,9,5,17,-8,1,-1
3163,-13,-8,17,-8,1,0
3164,5,4,17,-8,1,-1
3165,14,2,17,-8,1,-1
3166,3,-7,17,-8,1,-1
3167,-16,-5,17,-8,1,-1
3168,-9,2,17,-8,1,-1
3169,13,5,17,-8,1,-1
3170,-10,4,17,-8,1,-1
3171,-11,-1,17,-8,1,-1
3172,9,-1,17,-8,1,-1
3173,2,-3,17,-8,1,-1
3174,4,1,17,-8,1,-1
